beer_name,overall_rating,translated_comment
Other Half Triple Citra Daydream,4.1,"aromas of strong hops grass earth hop resin cantaloupe honeydew tangerine lychee vanilla and lactose. taste is big fluffy cantaloupe honeydew honey suckle floral hops oat cream oat milk lactose lychee peach skin bread and vanilla. overall, very good creamy and drinkable."
Other Half Triple Citra Daydream,4.1,"can.  pours milky yellow,  merlin creamy white head,  great lacing.  aroma is citra,  lactose sugar, tropical. flavor is light plus sweet,  light bitter,  would be better sans lactose,  imo. merlin body,  soft mouthfeel."
Other Half Triple Citra Daydream,4.1,super booze caramel. pineapple marmalade. murky orange pour with good head and lacing. sweet boozy finish with some bitterness. tap at brewery.
Other Half Triple Citra Daydream,4.1,"473ml can. sweet, heavy and slightly ripe tropical fruity with loads of oat cream, lactic sweetness and stuffy fruitiness. doesn't feel very refreshing or fresh, feels almost boozy. a bit disappointing"
Other Half Triple Citra Daydream,4.1,"from can (shared w/dylan) in tapered pilsner. pours murky orangish gold w/fluffy off-white head, dank citra aroma. tastes a bit like fresh squeezed oj, etoh is well masked, smooth easy-drinking 10%er."
Other Half Triple Citra Daydream,4.1,"can. golden hazy. smooth citrus, creamy nose, a little currant leafy greenery. med full bodied, super smooth, fruity citrussy, sweet dangerously drinkable. on a hot day, this went way too quick."
Other Half Triple Citra Daydream,4.1,"panda thanks to fergus: poured a bright yellow with a finger frothy white head. aroma is nice hops bouquet. taste is very nice hops, touch green, but really fruity, citrus, grapefruit, acidic pineapple, very juicy."
Other Half Triple Citra Daydream,4.1,"can. cw online shop. gloopy pour sits thick and ominous in the glass. looks like mango juice with a sticky, lasting, lacing, bright white head. can t look any better for a big hitter ipa. nose has thick and pulpy mango and pineapple juice. vanilla ice cream malts. taste has a pulpy sweetness, with an oily, citrus bitterness. slick and chewy mouthfeel. the abv is nowhere to be seen. fine carbonation. lingering bitterness to finish. nobody does it better."
Other Half Triple Citra Daydream,4.1,"473ml can. opaque pale golden, white head. aroma of sweet, ripe citrus and tropical fruits. taste is sweet, ripe orange and mango, pithy grapefruit bitterness tempered by very sweet lactose, light booze... alcohol is pretty well hidden. full bodied, very thick, creamy and smooth."
Other Half Triple Citra Daydream,4.1,"16oz can from the pop-up shop at champps in brookfield. shared with bananabi11. hazy pour. aroma has citrus hops; pineapple & sweet grapefruit. there are sweet malts. taste is of sweet & citrusy fruits, a sweet malt base, and other fruits. this is really good. perfume-y, tangy citrus. finishes tangy fruity. 15.6"
Other Half Triple Citra Daydream,4.1,can. pours a cloudy grapefruit orange with a white head that dissipates to the edges. aroma has dank citrus rind with a bit of creamy sweet grains and a hint of onion underlying. flavor has dank citrus and mango with a bit of onion and some sweet grains.
Other Half Triple Citra Daydream,4.1,liked the mosaic cream dream that i had the other day much more. this one isn't quite as balanced and has some solvents. bit of a boozy finish too.
Other Half Triple Citra Daydream,4.1,"16oz can. poured a muddy orange color with a smaller sized head. citrus, juicy oranges, fruits and creamy oat body with alcohol hidden."
Other Half Triple Citra Daydream,4.1,from a can shared at jason's. a hazy orange citra juicy citrus like pour and that's about all to say
Other Half Triple Citra Daydream,4.1,"i loved the double citra daydream more than this, but i had that fresh at the brewery and this one was in a can in a friends' fridge, so not a fair comparison.  lots of citrus goodness, smooth, hazy, light, somewhat juicy."
Other Half Triple Citra Daydream,4.1,"oh my god perfect. thick syrup, citra essence, you can feel the hops under the cork, but no scratching. now I understand where all this hype comes from."
Other Half Triple Citra Daydream,4.1,"big mouthfeel. smooth creaminess. flavor of oats, lactose and green fruit. moderate sweetness balanced by a bitter finish. very nice, but i'd like a touch stronger hops aroma."
Other Half Triple Citra Daydream,4.1,"on tap @eurhop 2019 (rome). pale amber, cloudy, medium-light dirty-white foam, not very persistent. notes of ripe yellow fruit, magno, lemon, pineapple, malt on the nose. sweet on the palate, very fruity, with a slight bitter hint on the finish. medium body, medium carbonation. not my kind of beer, but this one is objectively well made, despite its lack of balance."
Other Half Triple Citra Daydream,4.1,can.  poured a hazy golden color with a white head.  aromas of tropical mixed fruit with citrus hops.  some mixed tropical fruit in the flavor but mostly lots of citrus hops.
Other Half Triple Citra Daydream,4.1,"july 2019 backlog - draft at other half with ryan and dorsey. pours a murky orange body with soft white lace. mouthfeel is medium to full bodied with notes of prickly orange, spicy hop, soap, sugars, booze and melon."
Other Half Triple Citra Daydream,4.1,"draft. an unclear yellow beer with a lazing white head. the aroma has notes of lemons, hops, straw, and malt. the flavor is sweet with notes of hops, lemons, straw, and malt, leading to a bitter finish."
Other Half Triple Citra Daydream,4.1,"4 pack from brewery, chugged as an addition to hard drugs. wow. this one was a bit over the top, though i guess that s par for the course on milkshake triple ipa s. juicy fruits. melon. sweet. like ripe papaya with sugar on top. pretty fucken great."
Other Half Triple Citra Daydream,4.1,"draft pour at other half. pours a very hazy, bright golden color and topped by a small off white layer of foam that settles quickly to a thin film and leaves some patches of lace across the glass. the aroma is really nice showing notes of bright, juicy citrus fruit with orange, mango, grapefruit and melon to go with some vanilla cream and a soft, doughy malt base with notes of rolled oats and floral hops in the back ground. the flavor follows suit with the juicy orange, grapefruit, and mango up front and backed up by the soft, doughy malts, some melon notes, and some moderate balancing bitterness on the back end. full bodied, ultra smooth and pillowy soft from the oats and lactose with soft carbonation that leads to a juicy, slightly bitter sweet citrus finish with lingering hop bitterness. really damn good with a nice creamy mouthfeel without getting too heavy from the lactose like some of these triples tend to do. another hit from other half."
Other Half Triple Citra Daydream,4.1,"pint can pours an opaque dirty copper to gold colored body that supports a thin light tan head of foam. the aroma offers up mostly inviting notes of mango, guava and cantaloupe followed by thin layers of juicy ripe citrus. the taste delivers smooth soft juicy mango and guava and a bit of cantaloupe. those soft sweet juicy notes are balanced nicely by juicy tangy ripe tangelo and tangerine. nice!  this is rich deep and balanced with no sense of the abv. what! solid rewarding sipper."
Other Half Triple Citra Daydream,4.1,"cloudy orange. medium- sized, white head. grapefruit, lactose and overripe tropical fruits in the aroma. sweet start with moderate hoppy bitterness later on. a good one."
Other Half Triple Citra Daydream,4.1,"from tap at broaden & build. it pours hazy golden witha white head. the aroma is heavy fuirty hoppy with notes of gooseberry, passion fruit and mango. sweet malty flavour. light bitterness. great."
Other Half Triple Citra Daydream,4.1,fat p broaden and build. appearance? yes very dark cloudy. s t fruity aroma of mango and a little prune. in the mouth d ? oh oh integrated flavors of ? yes damn lots j vla fruits lots. super balanced. pig good. here are breweries to learn from otter half. full sick good. Lightly carbonated s clear.
Other Half Triple Citra Daydream,4.1,fat p broad and build. faint scent of pineapple or apricot. soft o kr me in the mouth with pineapple nsla. lies nicely in the mouth then grape then more fruit and then bitter again. very good l!! other half the phase what they can
Other Half Triple Citra Daydream,4.1,"can shared at lucky bamboo share. pours a hazy gold with a full 2 fingers of white foam that lingers. dank and tropical fruit focused nose with bright citrus, orange zest, mango and dried pineapple. some white peach notes as it warms and honeydew melon. dank and tropical on the palate as well with some pine and hop burn moving toward the finish."
Other Half Triple Citra Daydream,4.1,can: poured a completely opaque beige/yellow color ale with a medium size foamy head with good retention with some lacing. aroma of huge citrusy notes with light tropical notes is very enjoyable. taste is a mix of dank notes with huge citrusy notes with nice notes of oat to tie everything together. body is complexity full with good carbonation and nice creamy mouthfeel. superb triple ipa.
Other Half Triple Citra Daydream,4.1,"17/ii/19 - 1pt. can from a trade, shared @ home, bb: n/a, canned: ix/12/18 - (2019-242) thanks to elmanana for the trade!

cloudy orange beer, small creamy irregular yellowish head, little stable, non adhesive. aroma: ripe melons, pretty fruity, bit resinous, co2, little malty. mf: soft carbon, medium to full body. taste: very sweet start, sugary, caramel touch, ripe banana, soft hop burn (or is it the alcohol burning?), little funky, some vanilla. aftertaste: some candied orange peel, soft bitterness, citrus notes, still sweet and sugary, rathe dry and hoppy finish, tropical fruits, sugary, sweet mango, hoppy bitterness, bit resinous, vanilla, lactose maybe? nice one!"
Other Half Triple Citra Daydream,4.1,"tap@fermentoren other half tto, copenhagen (12/05/2019) - very hazy yellow coloured pour with a white head. big robust juicy fruity with waves of tropical fruit delivered, juicy tangerine and mango, some papaya, solid punchy hoppy finish. excellent"
Other Half Triple Citra Daydream,4.1,"0,2l from tap at fermentoren. yellow murky color, small white head. smells dank, earthy, citric, earthy. nice smell. full body, soft carbonation, slick mouthfeel. tastes of mango, earthy, dank, peppery, spices. finishes dry and lightly bitter with notes of dank, spices and earthy notes. nice one, rather on the earthy notes."
Other Half Triple Citra Daydream,4.1,ho hum another delicious near perfect dipa from oh. body well padded from the oat addition.  great hop taste though you would think more than just the citra.
Other Half Triple Citra Daydream,4.1,"can shared by eric and luc, many thanks man. pours cloudy golden with a creamy white cap offering some retention and lacing. pineapple and guanabana, super juicy, doughy and fruity maltiness, as well as yeast action still fermenting well at high alcohol rates; softly tingling citra garlic and onions, few vidalias. moderate carbonation, medium body - smooth and juicy tropical-citrusy finish. excellent juicy citra imperial ipa."
